ed_pts,ed_beds,admits,hosp_beds,vents,longest_wait,last_wait,nedocs_score
65,40,7,350,4,5.37,3.4,209.2
61,40,18,350,5,6.18,3.34,233.29
66,40,7,350,5,8.59,4.29,232.75
56,40,8,350,3,7.75,1.82,171.51
49,40,7,350,4,6.77,2.12,168.96
54,40,18,350,4,5.09,1.66,194.38
54,40,9,350,4,8.2,2.74,187.94
53,40,10,350,4,7.62,2.72,186.86
55,40,8,350,3,8.1,3.12,177.02
73,40,12,350,3,8.36,3.08,222.5
55,40,11,350,3,6.72,2.36,176.59
47,40,8,350,3,8.75,2.53,157.14
67,40,14,350,3,5.28,3.26,211.21
71,40,14,350,4,8.44,1.56,226.54
60,40,17,350,4,5.54,2.21,209.06
55,40,11,350,3,6.0,3.31,181.28
74,40,7,350,5,8.87,2.19,238.33
49,40,18,350,3,8.43,3.47,183.57
50,40,17,350,3,4.96,4.06,184.1
65,40,7,350,4,3.32,2.7,203.34
58,40,17,350,3,5.8,3.13,196.8
69,40,9,350,4,4.85,2.07,213.22
61,40,9,350,5,5.38,2.55,212.66
66,40,9,350,3,5.63,4.41,207.31
53,40,16,350,5,3.18,2.24,203.7
71,40,10,350,3,7.86,3.94,219.17
67,40,12,350,5,4.81,3.26,234.15
75,40,15,350,3,5.43,1.52,220.41
75,40,13,350,3,6.43,2.85,225.41
75,40,11,350,3,6.5,2.85,222.05
64,40,18,350,5,7.72,2.66,237.32
55,40,8,350,3,4.3,4.01,178.5
50,40,18,350,3,5.07,2.38,176.45
54,40,8,350,5,3.53,3.49,199.51
57,40,10,350,4,8.38,2.54,195.13
62,40,9,350,3,8.34,4.44,201.42
66,40,8,350,4,4.87,1.67,202.83
51,40,8,350,3,7.34,3.28,168.63
72,40,15,350,5,6.63,3.77,254.58
69,40,10,350,5,7.22,2.81,234.71
61,40,16,350,5,6.56,1.87,221.92
58,40,13,350,3,7.25,3.9,195.63
61,40,15,350,5,5.44,2.46,222.49
53,40,7,350,4,3.74,2.11,174.66
61,40,11,350,3,6.02,2.67,190.56
60,40,12,350,4,8.86,1.75,200.98
60,40,11,350,5,6.96,4.21,224.77
57,40,8,350,5,8.99,3.73,212.38
58,40,7,350,4,4.0,2.0,185.01
65,40,17,350,3,3.36,1.85,202.33
64,40,11,350,4,3.66,1.74,202.95
66,40,18,350,5,8.94,2.82,243.65
48,40,18,350,5,5.99,1.95,197.39
48,40,11,350,3,4.15,2.86,162.01
59,40,17,350,3,8.88,1.81,194.36
62,40,8,350,5,4.96,3.41,217.55
54,40,7,350,3,7.77,3.46,174.77
71,40,15,350,5,6.74,2.39,244.76
74,40,10,350,4,7.06,2.3,229.01
59,40,8,350,3,8.28,3.71,189.09
71,40,8,350,3,7.37,2.65,208.01
69,40,12,350,5,7.97,4.25,246.96
61,40,18,350,4,7.58,3.45,221.81
71,40,12,350,3,4.28,3.66,217.69
70,40,12,350,3,3.93,2.59,209.18
67,40,14,350,5,7.63,3.56,241.89
57,40,14,350,3,6.44,3.54,192.42
58,40,12,350,3,7.87,4.25,196.47
60,40,17,350,3,6.05,2.82,199.57
72,40,11,350,5,8.98,1.94,239.59
67,40,10,350,3,8.35,2.25,201.51
73,40,17,350,4,4.96,3.21,242.05
63,40,15,350,5,4.91,1.65,221.72
65,40,15,350,3,6.49,1.64,200.62
50,40,7,350,4,4.59,3.84,178.78
54,40,18,350,5,8.02,2.03,212.59
65,40,11,350,4,3.26,4.41,219.79
56,40,17,350,5,5.06,4.4,225.78
70,40,15,350,5,3.24,3.51,245.67
55,40,11,350,3,6.81,2.14,175.44
53,40,15,350,3,8.37,1.87,177.93
73,40,18,350,5,7.7,3.0,258.52
63,40,11,350,5,7.4,3.71,228.8
62,40,11,350,4,7.63,2.45,206.36
61,40,10,350,5,7.7,3.57,222.28
47,40,14,350,3,4.89,1.78,159.6
53,40,12,350,4,8.02,3.23,193.53
57,40,15,350,4,6.82,2.68,203.04
61,40,14,350,4,8.68,2.19,208.87
63,40,15,350,4,4.31,3.41,217.69
62,40,15,350,3,5.95,1.87,194.98
52,40,7,350,5,7.19,3.74,198.32
59,40,16,350,3,4.39,1.77,188.25
51,40,14,350,4,7.13,1.93,184.51
74,40,16,350,3,7.01,2.57,227.37
59,40,15,350,3,7.58,2.48,193.51
56,40,16,350,5,6.92,3.42,220.27
53,40,9,350,4,8.7,2.49,184.85
74,40,7,350,3,7.28,2.4,211.24
62,40,15,350,4,4.06,3.27,214.52
48,40,17,350,4,8.28,3.64,193.93
68,40,11,350,4,4.11,2.71,217.42
75,40,9,350,5,3.58,1.99,237.86
62,40,7,350,5,5.09,2.02,208.12
46,40,17,350,4,7.36,1.8,178.41
60,40,13,350,5,5.93,2.98,220.31
73,40,16,350,5,4.59,3.54,255.25
50,40,17,350,4,4.49,2.54,188.49
63,40,9,350,4,7.65,3.48,210.91
71,40,15,350,4,8.9,3.89,241.83
48,40,8,350,4,7.83,3.43,176.9
52,40,11,350,4,3.22,3.79,188.37
58,40,16,350,5,6.7,3.85,226.78
53,40,16,350,4,6.28,4.24,204.47
57,40,9,350,3,3.79,1.57,170.27
68,40,16,350,5,6.34,2.83,242.15
66,40,13,350,4,3.16,2.97,217.15
54,40,11,350,4,6.6,3.75,195.58
69,40,8,350,5,6.98,3.8,236.64
69,40,8,350,5,8.87,3.6,237.27
53,40,18,350,5,6.57,2.66,212.65
60,40,18,350,3,6.66,3.68,206.71
74,40,14,350,3,6.99,3.69,230.24
66,40,11,350,5,8.45,2.69,230.46
67,40,17,350,5,5.71,2.67,240.23
51,40,12,350,3,3.24,2.78,168.86
50,40,14,350,5,7.55,2.93,201.8
72,40,17,350,3,4.09,2.67,222.65
70,40,16,350,4,6.12,4.39,241.63
64,40,17,350,5,7.43,2.96,237.03
75,40,17,350,4,5.01,3.45,247.74
66,40,7,350,3,4.03,3.83,199.12
67,40,12,350,3,7.36,3.15,209.1
56,40,18,350,3,7.18,3.79,199.23
60,40,16,350,3,8.16,3.68,204.67
58,40,12,350,5,3.54,1.96,206.33
64,40,7,350,4,4.37,1.51,195.46
52,40,8,350,5,3.33,3.97,197.74
66,40,13,350,3,5.84,2.01,200.82
61,40,12,350,4,3.66,2.78,204.1
65,40,11,350,3,8.37,2.74,201.72
54,40,11,350,3,6.71,1.8,171.28
54,40,17,350,3,5.83,1.86,181.09
58,40,14,350,4,3.46,3.28,203.73
73,40,13,350,5,3.58,1.73,238.96
51,40,7,350,5,7.17,2.52,189.28
69,40,17,350,3,8.15,2.22,217.45
67,40,18,350,5,5.51,3.3,245.31
52,40,13,350,5,4.55,2.35,198.31
71,40,11,350,4,3.53,2.35,221.29
51,40,7,350,5,6.93,2.89,191.14
71,40,8,350,4,7.1,3.43,225.56
59,40,13,350,5,6.29,2.69,216.86
46,40,14,350,5,7.78,3.59,197.15
64,40,9,350,3,7.92,3.19,198.27
63,40,17,350,5,3.98,2.54,229.3
55,40,8,350,5,5.37,2.87,199.87
63,40,16,350,4,4.78,2.84,216.63
57,40,17,350,3,4.2,2.2,187.92
66,40,7,350,4,3.99,3.87,212.71
75,40,11,350,5,3.57,2.35,243.31
64,40,18,350,4,8.46,3.9,231.6
60,40,10,350,5,7.24,2.69,214.75
60,40,12,350,5,3.4,3.94,221.66
74,40,17,350,4,8.48,4.18,252.93
60,40,9,350,4,4.44,4.46,207.01
66,40,18,350,5,4.82,4.13,247.2
56,40,10,350,5,3.34,4.47,212.58
51,40,17,350,4,6.28,1.81,188.19
50,40,17,350,5,5.09,2.01,199.46
73,40,15,350,5,4.49,1.88,244.08
53,40,9,350,4,5.81,4.47,193.33
64,40,17,350,5,3.31,3.18,234.44
62,40,17,350,5,7.86,4.03,239.17
60,40,13,350,4,6.77,4.34,215.36
50,40,18,350,4,8.24,2.79,195.11
67,40,12,350,3,3.73,2.53,202.22
75,40,16,350,4,3.74,1.71,235.03
70,40,12,350,3,8.85,2.84,215.17
53,40,8,350,5,5.43,2.85,195.52
61,40,12,350,3,7.31,2.16,190.6
61,40,9,350,5,3.42,2.13,208.47
74,40,8,350,3,4.71,4.31,221.33
60,40,12,350,5,7.79,2.89,219.82
64,40,8,350,4,6.96,2.24,203.7
46,40,9,350,4,3.61,2.09,162.84
48,40,11,350,4,3.47,4.22,182.45
46,40,17,350,4,3.16,4.39,189.11
67,40,13,350,4,6.81,3.2,223.98
58,40,10,350,4,7.15,2.09,193.59
70,40,17,350,3,8.3,1.77,217.19
74,40,10,350,4,3.83,3.62,233.45
65,40,10,350,4,8.12,1.56,206.52
75,40,11,350,5,5.58,3.31,250.59
66,40,16,350,3,5.66,3.34,213.3
49,40,10,350,4,4.45,3.86,181.76
64,40,18,350,5,6.32,3.66,241.66
57,40,11,350,4,5.62,2.94,196.53
64,40,7,350,4,8.73,3.66,211.64
48,40,8,350,5,7.78,2.46,184.78
51,40,16,350,4,4.77,2.02,186.25
69,40,16,350,5,7.05,3.67,249.69
73,40,10,350,3,4.26,4.21,221.63
71,40,18,350,3,7.34,3.93,232.34
46,40,11,350,3,3.33,3.57,160.96
70,40,11,350,3,7.36,3.4,215.23
64,40,13,350,3,6.81,1.56,194.9
75,40,12,350,4,6.93,3.86,243.26
52,40,18,350,5,5.16,3.53,214.11
56,40,17,350,5,8.78,2.25,217.12
47,40,17,350,3,7.08,2.48,170.73
68,40,18,350,4,7.31,2.98,233.92
68,40,9,350,4,6.21,2.06,212.28
50,40,13,350,3,7.01,2.02,167.65
56,40,18,350,5,6.64,2.19,216.5
46,40,13,350,5,5.73,3.5,193.02
62,40,16,350,4,6.7,3.03,217.34
49,40,7,350,3,4.68,3.96,163.99
54,40,13,350,4,8.15,3.34,198.13
53,40,11,350,5,4.45,3.62,204.1
63,40,15,350,3,5.28,1.96,197.01
74,40,18,350,3,6.49,2.08,227.55
57,40,9,350,3,8.18,1.93,176.39
55,40,12,350,4,5.59,3.93,199.51
69,40,7,350,5,7.89,2.33,227.48
66,40,12,350,4,7.11,2.29,215.27
50,40,10,350,5,6.26,4.5,202.59
48,40,14,350,5,6.74,3.9,202.22
68,40,15,350,5,4.56,4.29,247.01
60,40,16,350,4,7.37,4.1,219.71
64,40,7,350,3,8.15,3.13,194.71
48,40,10,350,4,5.92,4.12,182.45
55,40,7,350,3,8.52,2.47,172.03
47,40,11,350,3,7.46,3.58,167.0
71,40,18,350,3,6.38,4.08,232.3
60,40,11,350,5,3.23,2.94,214.14
69,40,10,350,3,5.43,2.86,206.53
46,40,10,350,4,7.8,3.43,176.01
55,40,16,350,3,4.12,2.7,184.66
66,40,11,350,4,3.26,3.12,214.66
68,40,16,350,5,8.76,1.51,236.95
48,40,18,350,5,7.77,3.78,209.36
50,40,14,350,5,3.4,3.57,201.55
47,40,16,350,4,4.8,2.15,178.43
51,40,12,350,3,8.86,4.17,181.93
72,40,9,350,3,4.1,1.88,204.48
63,40,15,350,5,5.59,2.43,226.75
48,40,8,350,3,4.55,1.78,151.14
61,40,10,350,5,4.48,3.74,220.25
70,40,11,350,4,5.32,3.13,225.21
48,40,14,350,4,4.98,3.04,182.34
56,40,15,350,5,3.77,2.04,207.85
71,40,16,350,3,5.25,2.57,219.3
60,40,10,350,3,3.7,1.93,180.37
56,40,17,350,4,5.38,4.07,210.82
55,40,16,350,4,4.61,1.55,192.03
75,40,14,350,4,7.7,4.45,250.73
67,40,10,350,3,6.52,2.76,202.69
55,40,11,350,5,3.17,2.79,202.52
50,40,13,350,4,4.05,3.21,185.01
62,40,12,350,4,6.97,2.96,210.34
67,40,10,350,5,7.55,4.21,238.62
51,40,8,350,3,3.62,3.62,167.09
47,40,7,350,4,6.26,3.7,173.1
69,40,18,350,3,7.21,2.83,221.73
69,40,9,350,5,7.03,4.43,241.96
71,40,16,350,3,7.19,3.76,227.82
50,40,17,350,3,8.83,2.89,181.1
63,40,14,350,4,7.66,1.73,209.62
67,40,15,350,3,3.68,1.81,203.26
66,40,14,350,5,6.39,3.73,239.55
70,40,17,350,4,7.14,2.96,236.23
46,40,15,350,3,4.13,4.16,171.89
47,40,11,350,5,4.84,3.18,189.11
65,40,16,350,4,7.02,3.97,229.37
63,40,10,350,4,5.77,1.6,200.27
66,40,7,350,5,7.96,3.59,228.22
48,40,13,350,4,4.43,3.27,181.41
58,40,12,350,3,5.92,4.01,193.3
70,40,17,350,5,5.27,2.75,246.7
73,40,13,350,5,6.17,2.5,245.71
64,40,18,350,5,8.33,2.0,234.16
54,40,13,350,5,6.03,2.02,202.12
75,40,8,350,4,6.18,1.61,223.02
46,40,18,350,4,6.27,3.94,191.18
46,40,14,350,5,4.15,2.11,185.43
59,40,16,350,3,5.48,3.57,199.41
58,40,13,350,4,7.97,2.54,202.03
57,40,16,350,3,4.56,3.8,195.57
54,40,12,350,3,8.28,1.8,174.45
75,40,14,350,5,8.94,2.64,255.08
66,40,14,350,4,4.01,1.56,211.7
75,40,9,350,3,3.55,3.75,220.96
55,40,8,350,5,4.72,3.74,204.17
53,40,11,350,3,7.48,4.03,182.43
46,40,11,350,3,7.5,3.82,166.25
62,40,16,350,3,7.74,4.45,212.91
60,40,16,350,3,4.65,2.82,196.56
67,40,9,350,3,4.54,2.48,197.55
51,40,15,350,4,4.49,3.51,192.68
73,40,10,350,4,3.44,2.06,222.15
65,40,13,350,5,4.53,4.01,235.54
69,40,7,350,5,3.78,1.57,219.38
64,40,7,350,5,4.68,2.77,216.26
55,40,7,350,3,6.38,2.96,172.8
56,40,17,350,3,8.26,4.05,199.99
72,40,8,350,3,8.07,3.96,218.19
65,40,17,350,3,8.44,4.48,221.88
49,40,14,350,4,8.48,1.9,181.31
50,40,10,350,3,5.04,2.83,165.24
56,40,15,350,4,8.7,2.23,200.1
66,40,11,350,3,8.94,3.79,210.32
70,40,13,350,5,7.93,3.54,246.78
58,40,15,350,4,3.72,4.4,212.0
72,40,14,350,3,6.28,1.83,214.8
58,40,10,350,5,7.45,2.03,206.93
68,40,7,350,4,5.64,2.73,212.1
61,40,17,350,3,6.43,1.8,196.32
65,40,8,350,5,6.31,2.62,220.78
61,40,12,350,3,7.0,3.43,197.47
54,40,16,350,3,4.19,1.66,176.72
59,40,13,350,4,6.18,2.53,202.46
53,40,11,350,5,5.74,2.66,199.88
50,40,11,350,4,6.08,2.1,177.21
53,40,13,350,3,3.52,3.96,181.78
64,40,7,350,5,4.05,4.2,223.73
71,40,12,350,5,6.12,2.94,242.14
66,40,7,350,3,5.68,2.9,195.41
57,40,16,350,3,7.41,2.56,191.22
60,40,18,350,4,3.29,4.3,220.47
49,40,17,350,5,6.61,3.56,207.47
50,40,14,350,4,8.65,2.05,184.46
52,40,16,350,5,4.89,3.3,209.13
63,40,7,350,3,4.74,2.89,188.04
56,40,8,350,5,5.27,3.28,204.23
46,40,12,350,3,3.55,2.22,155.26
61,40,14,350,3,7.29,2.76,197.39
72,40,15,350,3,4.81,3.46,224.34
47,40,9,350,3,8.22,2.17,156.33
48,40,10,350,3,5.89,1.52,154.35
70,40,17,350,4,5.5,3.91,240.06
53,40,7,350,4,8.86,3.65,188.11
60,40,13,350,5,8.84,3.25,224.54
53,40,11,350,3,8.59,2.76,176.3
67,40,12,350,3,3.34,3.96,209.93
64,40,9,350,4,7.52,3.25,211.63
67,40,10,350,5,5.84,3.72,234.27
62,40,12,350,3,4.95,3.88,200.25
66,40,14,350,5,7.1,1.8,229.32
59,40,9,350,3,8.45,3.98,192.49
57,40,9,350,3,4.16,2.61,176.48
66,40,18,350,5,5.88,2.72,240.24
63,40,8,350,4,3.71,3.88,207.78
49,40,17,350,5,5.79,2.3,199.6
71,40,12,350,3,7.33,4.1,223.01
60,40,10,350,5,5.86,3.32,217.02
55,40,17,350,5,4.91,3.78,220.0
51,40,16,350,4,4.77,2.23,187.44
74,40,9,350,3,4.42,2.37,211.84
71,40,14,350,5,8.73,2.78,247.09
49,40,14,350,3,5.73,1.9,165.35
73,40,11,350,3,7.38,3.57,222.64
66,40,10,350,5,6.15,2.1,223.28
47,40,7,350,3,8.27,3.76,161.91
51,40,10,350,5,7.22,3.71,201.18
52,40,7,350,3,8.67,4.04,174.59
56,40,10,350,3,8.34,2.18,177.51
46,40,9,350,5,6.63,3.37,186.27
75,40,13,350,5,5.88,3.25,253.96
62,40,7,350,5,5.23,4.07,219.81
50,40,10,350,5,5.65,4.04,199.43
53,40,18,350,3,7.97,2.49,186.2
48,40,15,350,5,3.26,4.06,201.6
58,40,13,350,3,7.06,3.26,191.85
65,40,11,350,4,4.47,2.08,207.77
53,40,7,350,5,8.81,2.08,192.61
64,40,15,350,3,7.69,2.99,207.21
50,40,18,350,3,8.14,2.82,181.78
66,40,8,350,4,5.51,2.75,209.52
55,40,15,350,3,8.08,1.56,180.2
62,40,18,350,3,3.61,2.36,200.71
67,40,15,350,4,3.46,1.54,214.93
62,40,15,350,3,6.82,3.72,206.23
53,40,7,350,4,6.63,3.16,183.27
49,40,11,350,3,6.93,3.04,167.75
60,40,17,350,4,5.66,2.68,211.82
54,40,13,350,3,6.84,4.24,188.59
69,40,10,350,3,7.53,4.31,216.66
68,40,13,350,4,7.87,3.23,227.28
71,40,13,350,4,5.85,3.66,234.26
55,40,16,350,4,3.76,2.92,198.97
65,40,8,350,3,5.52,2.68,193.59
47,40,7,350,3,5.08,3.1,155.22
75,40,10,350,4,3.43,1.67,224.23
66,40,13,350,3,8.87,3.36,211.26
51,40,9,350,5,8.18,3.7,200.3
49,40,11,350,3,8.34,3.09,169.35
66,40,18,350,3,6.33,2.41,212.11
46,40,13,350,5,5.13,3.4,191.9
53,40,14,350,4,3.72,2.9,191.1
61,40,7,350,3,4.96,2.7,182.89
58,40,9,350,4,4.81,2.56,192.35
46,40,14,350,3,4.09,3.92,168.78
71,40,17,350,3,4.57,3.97,228.28
55,40,16,350,4,5.54,4.4,208.97
46,40,13,350,3,5.55,4.0,168.88
59,40,16,350,3,7.2,3.66,201.52
61,40,18,350,4,4.27,4.19,222.9
62,40,15,350,3,6.51,1.8,195.11
50,40,12,350,5,5.84,3.18,198.19
74,40,10,350,3,6.23,2.78,217.55
60,40,16,350,5,6.24,3.88,230.81
75,40,7,350,4,5.37,2.07,223.14
58,40,17,350,3,6.34,4.39,204.41
59,40,17,350,5,5.7,1.63,217.19
75,40,12,350,5,6.35,1.63,243.55
51,40,15,350,3,5.59,1.83,170.83
70,40,17,350,5,3.59,2.55,244.01
49,40,10,350,3,6.61,1.89,159.25
67,40,10,350,5,5.48,3.48,232.58
62,40,14,350,5,5.32,2.99,225.8
72,40,11,350,3,3.86,2.98,213.89
67,40,14,350,4,7.42,2.96,224.91
75,40,9,350,3,7.26,2.09,215.04
60,40,10,350,3,5.42,1.77,181.07
52,40,7,350,5,3.93,2.99,191.06
61,40,18,350,5,3.61,1.89,222.72
66,40,12,350,3,7.56,4.22,213.17
59,40,14,350,3,4.64,2.22,187.59
75,40,13,350,5,5.48,2.18,247.55
60,40,14,350,5,6.93,3.11,223.69
74,40,15,350,5,6.54,4.27,261.61
65,40,7,350,5,8.97,3.24,225.04
62,40,17,350,4,7.39,3.87,224.43
75,40,18,350,3,6.01,2.0,228.8
68,40,8,350,4,4.73,2.59,212.18
62,40,14,350,5,4.41,2.89,224.39
61,40,7,350,5,7.27,3.09,214.03
71,40,12,350,5,8.21,4.48,252.77
71,40,17,350,5,5.75,3.79,255.16
59,40,14,350,4,8.07,2.83,207.62
58,40,10,350,4,7.4,4.12,205.27
70,40,17,350,5,4.29,4.06,253.18
66,40,8,350,5,3.66,4.14,229.04
68,40,16,350,3,4.14,1.65,206.64
48,40,8,350,5,8.51,2.89,187.89
47,40,15,350,4,8.68,3.62,188.62
71,40,10,350,3,3.33,2.45,206.55
56,40,10,350,4,3.56,3.28,192.67
65,40,17,350,3,7.78,2.79,211.74
47,40,9,350,5,4.48,3.03,184.5
69,40,13,350,3,5.79,3.23,214.09
47,40,14,350,5,3.25,2.95,191.48
47,40,10,350,3,6.41,2.54,158.44
68,40,16,350,4,4.31,2.71,226.18
73,40,7,350,5,8.98,4.28,248.08
47,40,17,350,5,7.99,2.11,196.29
53,40,16,350,3,7.27,1.83,178.4
61,40,9,350,3,5.38,2.85,187.55
62,40,7,350,3,6.89,3.75,192.75
47,40,15,350,3,5.63,4.32,176.33
53,40,13,350,4,3.71,4.23,196.88
53,40,10,350,5,8.4,1.75,195.51
50,40,12,350,3,3.69,3.73,172.49
70,40,7,350,3,6.2,3.92,210.22
58,40,17,350,3,7.56,3.38,199.85
60,40,14,350,3,5.47,1.88,188.59
50,40,11,350,5,6.53,3.31,197.85
62,40,8,350,4,8.19,2.53,202.19
46,40,11,350,3,8.02,3.62,165.6
55,40,7,350,4,3.43,3.34,185.6
65,40,16,350,5,4.69,3.93,240.38
66,40,17,350,4,6.88,2.55,225.09
55,40,11,350,3,7.33,3.66,184.49
68,40,10,350,3,8.26,4.38,215.59
75,40,15,350,5,3.71,2.68,252.15
47,40,13,350,5,7.09,2.05,188.26
69,40,18,350,4,7.7,3.38,238.69
63,40,11,350,3,7.22,4.29,205.1
53,40,7,350,3,6.75,3.54,172.13
74,40,17,350,4,8.77,3.1,247.11
62,40,12,350,3,7.18,2.63,195.27
64,40,7,350,5,8.99,3.88,226.52
67,40,14,350,4,6.4,3.83,228.87
67,40,10,350,4,7.69,3.26,220.0
73,40,10,350,5,3.87,3.78,245.65
69,40,10,350,4,5.32,3.84,225.35
58,40,13,350,5,5.43,4.48,224.01
54,40,8,350,5,6.32,1.7,192.01
54,40,13,350,3,7.93,2.95,182.33
66,40,11,350,5,5.83,3.92,234.96
65,40,10,350,5,5.68,3.35,227.74
55,40,18,350,3,6.98,3.13,193.18
58,40,12,350,3,3.35,3.07,185.61
47,40,8,350,3,4.73,3.44,158.53
60,40,16,350,3,4.22,3.9,202.25
62,40,14,350,5,3.34,2.43,220.8
63,40,14,350,4,4.74,1.68,206.62
64,40,11,350,4,6.16,2.59,210.07
51,40,14,350,4,8.22,2.06,186.26
66,40,7,350,5,4.67,2.65,219.86
51,40,16,350,3,4.4,3.99,183.62
69,40,12,350,5,7.32,2.76,237.95
69,40,13,350,5,6.41,2.77,238.87
68,40,16,350,4,6.7,4.08,236.13
73,40,14,350,4,4.83,2.4,232.21
59,40,12,350,5,8.46,3.68,222.75
68,40,8,350,3,8.49,3.5,207.41
67,40,10,350,3,6.53,3.4,206.31
56,40,11,350,4,6.53,4.24,202.56
73,40,18,350,5,5.81,3.13,257.5
47,40,7,350,4,3.19,2.32,162.47
58,40,14,350,5,4.86,4.39,224.69
68,40,14,350,4,3.28,1.9,217.23
59,40,16,350,3,4.18,2.15,190.2
51,40,16,350,3,7.68,4.39,188.93
66,40,17,350,3,4.83,3.64,215.93
60,40,9,350,4,8.89,3.71,206.92
64,40,11,350,4,3.23,3.5,212.48
70,40,11,350,3,6.18,3.4,214.13
68,40,7,350,4,4.9,2.52,210.23
70,40,8,350,5,6.95,2.87,233.51
50,40,8,350,5,6.51,2.57,188.51
47,40,10,350,5,8.2,1.81,182.79
75,40,8,350,4,5.76,3.03,230.64
64,40,18,350,4,4.35,3.66,226.43
52,40,13,350,5,6.28,4.42,211.59
54,40,18,350,5,5.29,3.65,219.19
49,40,15,350,3,7.05,1.54,166.26
69,40,10,350,3,5.1,2.81,205.94
69,40,8,350,3,5.89,3.64,207.93
69,40,12,350,3,7.21,3.9,217.48
71,40,18,350,4,6.39,3.76,243.9
58,40,16,350,4,5.54,3.38,209.65
60,40,11,350,5,4.76,2.22,211.5
50,40,9,350,5,8.9,3.45,197.41
66,40,8,350,3,7.89,4.37,207.47
52,40,14,350,3,4.29,4.21,183.47
61,40,11,350,3,4.68,3.44,193.66
47,40,9,350,4,7.39,1.56,165.51
61,40,9,350,3,5.98,3.28,190.53
52,40,12,350,3,4.26,3.54,176.24
74,40,15,350,5,8.24,4.26,263.13
47,40,10,350,5,6.69,2.38,184.6
75,40,10,350,3,8.66,3.58,226.46
46,40,12,350,5,4.43,1.87,180.91
57,40,9,350,3,3.27,2.16,173.12
71,40,15,350,3,3.19,1.55,209.92
64,40,12,350,3,3.31,3.67,201.83
55,40,17,350,4,4.63,2.55,199.41
55,40,12,350,3,3.65,2.28,175.0
65,40,14,350,5,6.56,3.77,237.79
49,40,12,350,5,5.59,3.31,196.54
73,40,17,350,4,6.03,3.65,245.52
69,40,15,350,5,6.01,3.56,246.39
72,40,18,350,3,5.15,3.78,231.61
69,40,10,350,5,7.46,4.49,244.41
57,40,13,350,4,4.94,2.53,197.01
53,40,17,350,5,6.96,1.78,206.34
49,40,18,350,5,4.18,4.48,212.12
47,40,17,350,5,3.98,2.25,193.35
69,40,14,350,4,5.12,3.1,227.85
60,40,14,350,5,3.99,4.03,226.14
68,40,12,350,5,7.03,4.22,243.77
47,40,13,350,4,4.64,1.83,171.34
58,40,13,350,4,8.46,2.01,199.5
49,40,10,350,3,5.67,3.02,164.75
67,40,18,350,4,5.85,1.77,223.6
53,40,16,350,5,5.86,4.11,216.74
46,40,17,350,4,4.43,3.39,184.65
55,40,8,350,4,6.95,2.21,184.22
62,40,13,350,5,8.0,3.43,229.06
55,40,18,350,5,4.58,1.84,210.47
74,40,16,350,5,6.75,4.22,263.24
60,40,10,350,4,7.44,3.05,203.56
57,40,13,350,4,8.98,4.05,209.34
53,40,18,350,5,7.38,2.83,214.37
61,40,8,350,5,8.11,4.38,223.8
75,40,11,350,4,5.57,2.25,231.2
57,40,16,350,5,3.41,2.31,212.89
48,40,17,350,3,7.16,2.95,175.6
70,40,8,350,5,4.71,1.75,225.11
63,40,10,350,4,7.24,2.92,209.08
62,40,7,350,5,8.38,2.31,212.81
49,40,16,350,3,7.91,4.26,184.12
64,40,12,350,4,8.1,1.53,207.61
62,40,9,350,5,8.99,3.4,222.96
55,40,7,350,5,6.05,3.72,203.58
62,40,7,350,5,6.3,4.28,221.99
60,40,10,350,5,7.52,4.49,225.16
51,40,16,350,5,7.25,4.39,215.33
64,40,13,350,4,8.45,2.87,217.21
62,40,13,350,5,7.12,3.01,225.87
56,40,10,350,5,8.47,4.35,216.67
60,40,15,350,4,7.06,3.58,214.77
65,40,10,350,5,6.6,3.61,230.07
54,40,17,350,3,3.6,1.87,179.07
68,40,9,350,4,8.63,1.78,212.95
56,40,11,350,4,8.21,3.14,197.92
53,40,8,350,3,5.48,4.12,175.93
66,40,9,350,5,5.36,1.78,219.02
56,40,13,350,4,6.35,2.14,193.98
65,40,9,350,3,4.84,2.28,192.41
49,40,11,350,5,8.31,3.57,198.83
66,40,16,350,4,7.2,2.63,224.13
67,40,17,350,5,8.55,2.35,241.06
61,40,11,350,4,4.87,2.91,204.24
67,40,10,350,3,5.16,2.62,200.63
54,40,17,350,4,5.8,1.54,192.65
75,40,13,350,4,4.22,4.17,244.2
54,40,18,350,4,4.09,1.81,194.3
55,40,16,350,4,6.79,3.08,202.69
66,40,8,350,3,7.8,4.37,207.39
62,40,10,350,5,3.4,4.45,225.39
67,40,17,350,3,5.65,3.3,216.92
59,40,7,350,5,3.48,2.47,202.72
57,40,7,350,3,8.63,2.63,177.32
53,40,8,350,4,6.71,3.26,185.63
58,40,10,350,3,3.25,3.79,186.15
64,40,9,350,5,6.12,1.75,215.27
67,40,15,350,5,5.15,3.56,241.3
70,40,8,350,3,5.54,2.32,202.3
66,40,16,350,4,3.52,3.3,224.48
56,40,9,350,5,7.85,3.93,212.01
56,40,8,350,5,8.75,3.31,207.64
49,40,18,350,3,5.27,3.67,181.76
68,40,18,350,4,4.42,2.25,227.12
58,40,7,350,4,5.28,3.57,195.06
66,40,17,350,4,5.82,2.57,224.22
73,40,9,350,3,7.79,1.82,209.72
55,40,7,350,4,4.85,4.15,191.49
74,40,10,350,4,7.4,2.86,232.49
50,40,12,350,3,8.88,3.59,176.53
69,40,8,350,5,6.89,3.56,235.21
