ed_pts,ed_beds,admits,hosp_beds,vents,longest_wait,last_wait,nedocs_score,ambient_noise_db,arrival_velocity,equipment_chaos_index,target
71,40,18,350,4,6.39,3.76,250.0,82.7,0.46,2.6,250.0
58,40,16,350,4,5.54,3.38,250.0,87.3,0.36,1.9,247.6
60,40,11,350,5,4.76,2.22,235.2,90.2,0.13,2.3,239.4
50,40,9,350,5,8.9,3.45,235.5,79.7,0.41,2.0,241.4
66,40,8,350,3,7.89,4.37,229.4,79.5,0.29,2.9,250.0
52,40,14,350,3,4.29,4.21,228.2,71.8,0.14,0.3,181.2
61,40,11,350,3,4.68,3.44,245.0,78.4,0.49,2.8,250.0
47,40,9,350,4,7.39,1.56,178.1,88.3,0.48,1.9,206.2
61,40,9,350,3,5.98,3.28,247.8,79.7,0.45,2.1,250.0
52,40,12,350,3,4.26,3.54,192.4,77.3,0.36,2.5,218.6
74,40,15,350,5,8.24,4.26,250.0,95.0,2.27,2.6,250.0
47,40,10,350,5,6.69,2.38,204.4,74.9,0.15,9.5,249.4
75,40,10,350,3,8.66,3.58,244.8,88.7,2.19,1.0,250.0
46,40,12,350,5,4.43,1.87,213.9,77.0,0.48,2.0,250.0
57,40,9,350,3,3.27,2.16,250.0,85.7,0.27,2.2,246.0
71,40,15,350,3,3.19,1.55,250.0,88.2,0.33,1.6,250.0
64,40,12,350,3,3.31,3.67,234.2,78.6,0.24,7.4,230.3
55,40,17,350,4,4.63,2.55,250.0,87.4,0.45,7.9,250.0
55,40,12,350,3,3.65,2.28,200.8,79.1,0.23,0.4,223.6
65,40,14,350,5,6.56,3.77,250.0,88.6,0.18,1.1,250.0
49,40,12,350,5,5.59,3.31,218.7,88.9,0.44,2.2,250.0
73,40,17,350,4,6.03,3.65,250.0,88.7,0.11,0.8,250.0
69,40,15,350,5,6.01,3.56,250.0,88.4,0.46,2.9,250.0
72,40,18,350,3,5.15,3.78,250.0,88.6,0.15,2.2,246.6
69,40,10,350,5,7.46,4.49,250.0,73.2,0.38,1.1,250.0
57,40,13,350,4,4.94,2.53,236.6,85.1,0.18,2.9,250.0
53,40,17,350,5,6.96,1.78,250.0,90.2,0.24,2.1,250.0
49,40,18,350,5,4.18,4.48,250.0,75.4,0.44,1.7,250.0
47,40,17,350,5,3.98,2.25,247.6,80.3,0.19,0.8,250.0
69,40,14,350,4,5.12,3.1,239.6,83.2,0.2,2.4,250.0
60,40,14,350,5,3.99,4.03,250.0,93.6,0.24,8.3,217.4
68,40,12,350,5,7.03,4.22,250.0,90.8,0.19,2.1,250.0
47,40,13,350,4,4.64,1.83,184.8,79.8,0.15,0.3,250.0
58,40,13,350,4,8.46,2.01,250.0,89.9,0.41,2.2,250.0
49,40,10,350,3,5.67,3.02,250.0,76.4,0.12,2.0,239.0
67,40,18,350,4,5.85,1.77,238.0,84.2,0.38,1.7,226.2
53,40,16,350,5,5.86,4.11,230.2,80.2,0.24,2.6,250.0
46,40,17,350,4,4.43,3.39,214.6,83.7,0.21,9.5,250.0
55,40,8,350,4,6.95,2.21,250.0,75.4,0.44,1.3,243.2
62,40,13,350,5,8.0,3.43,250.0,93.8,0.11,2.2,250.0
55,40,18,350,5,4.58,1.84,232.1,78.0,0.41,0.7,250.0
74,40,16,350,5,6.75,4.22,250.0,95.0,0.29,3.0,250.0
60,40,10,350,4,7.44,3.05,247.1,83.1,0.17,1.9,250.0
57,40,13,350,4,8.98,4.05,250.0,83.5,0.36,1.6,238.7
53,40,18,350,5,7.38,2.83,240.8,78.3,0.42,0.7,250.0
61,40,8,350,5,8.11,4.38,227.7,87.3,0.22,7.7,250.0
75,40,11,350,4,5.57,2.25,250.0,82.6,0.42,0.2,199.7
57,40,16,350,5,3.41,2.31,249.2,81.2,0.28,2.0,250.0
48,40,17,350,3,7.16,2.95,192.7,76.7,0.33,2.4,250.0
70,40,8,350,5,4.71,1.75,250.0,93.4,0.18,1.0,246.0
63,40,10,350,4,7.24,2.92,245.7,81.9,0.47,1.9,247.9
62,40,7,350,5,8.38,2.31,239.8,88.9,0.18,0.9,250.0
49,40,16,350,3,7.91,4.26,234.2,77.4,0.21,0.5,250.0
64,40,12,350,4,8.1,1.53,250.0,91.3,0.29,0.1,236.2
62,40,9,350,5,8.99,3.4,250.0,91.6,0.13,1.1,250.0
55,40,7,350,5,6.05,3.72,231.5,84.5,0.12,0.1,250.0
62,40,7,350,5,6.3,4.28,250.0,89.2,0.44,0.2,250.0
60,40,10,350,5,7.52,4.49,250.0,91.9,0.13,2.7,245.1
51,40,16,350,5,7.25,4.39,250.0,79.1,0.16,1.2,250.0
64,40,13,350,4,8.45,2.87,233.7,82.2,0.47,0.3,250.0
62,40,13,350,5,7.12,3.01,250.0,91.0,0.31,1.4,250.0
56,40,10,350,5,8.47,4.35,250.0,83.6,2.72,0.4,250.0
60,40,15,350,4,7.06,3.58,250.0,85.6,0.27,1.9,250.0
65,40,10,350,5,6.6,3.61,250.0,91.3,0.26,1.7,250.0
54,40,17,350,3,3.6,1.87,250.0,86.5,1.64,0.2,250.0
68,40,9,350,4,8.63,1.78,250.0,88.6,0.15,0.6,222.6
56,40,11,350,4,8.21,3.14,250.0,86.1,0.27,1.6,234.6
53,40,8,350,3,5.48,4.12,218.2,90.2,0.45,0.5,250.0
66,40,9,350,5,5.36,1.78,225.0,91.4,2.27,2.1,250.0
56,40,13,350,4,6.35,2.14,250.0,78.9,1.11,2.4,247.8
65,40,9,350,3,4.84,2.28,213.4,88.5,0.41,0.7,250.0
49,40,11,350,5,8.31,3.57,222.8,72.4,0.17,3.0,250.0
66,40,16,350,4,7.2,2.63,250.0,88.6,0.31,0.8,245.0
67,40,17,350,5,8.55,2.35,250.0,89.8,0.18,2.6,250.0
61,40,11,350,4,4.87,2.91,237.5,85.2,0.18,0.2,250.0
67,40,10,350,3,5.16,2.62,241.1,83.4,0.43,0.2,250.0
54,40,17,350,4,5.8,1.54,250.0,82.2,2.81,1.1,250.0
75,40,13,350,4,4.22,4.17,250.0,86.7,0.14,2.1,250.0
54,40,18,350,4,4.09,1.81,248.6,80.3,2.55,2.3,250.0
55,40,16,350,4,6.79,3.08,242.0,84.0,0.48,0.6,250.0
66,40,8,350,3,7.8,4.37,250.0,84.3,0.5,1.8,250.0
62,40,10,350,5,3.4,4.45,250.0,91.2,0.11,2.6,250.0
67,40,17,350,3,5.65,3.3,250.0,81.7,1.04,0.1,229.8
59,40,7,350,5,3.48,2.47,243.5,91.2,0.36,8.2,250.0
57,40,7,350,3,8.63,2.63,213.9,73.6,0.5,1.4,248.4
53,40,8,350,4,6.71,3.26,250.0,76.9,0.35,1.9,250.0
58,40,10,350,3,3.25,3.79,236.0,75.7,0.35,1.1,250.0
64,40,9,350,5,6.12,1.75,250.0,90.2,0.34,0.2,235.1
67,40,15,350,5,5.15,3.56,250.0,93.9,0.23,1.9,242.1
70,40,8,350,3,5.54,2.32,229.3,82.0,0.41,0.3,249.2
66,40,16,350,4,3.52,3.3,232.0,88.2,0.43,9.5,250.0
56,40,9,350,5,7.85,3.93,242.0,95.0,0.19,0.8,237.8
56,40,8,350,5,8.75,3.31,237.0,85.7,0.12,2.9,250.0
49,40,18,350,3,5.27,3.67,232.2,73.4,0.23,1.8,250.0
68,40,18,350,4,4.42,2.25,246.0,84.6,0.23,1.8,250.0
58,40,7,350,4,5.28,3.57,242.8,79.8,0.19,0.4,224.4
66,40,17,350,4,5.82,2.57,250.0,89.7,0.42,0.3,225.0
73,40,9,350,3,7.79,1.82,220.2,91.7,0.11,2.8,250.0
55,40,7,350,4,4.85,4.15,217.6,84.1,0.26,0.0,194.2
74,40,10,350,4,7.4,2.86,250.0,89.4,1.11,1.7,250.0
50,40,12,350,3,8.88,3.59,190.3,71.6,0.16,1.6,250.0
69,40,8,350,5,6.89,3.56,250.0,91.1,0.36,2.7,250.0
66,40,12,350,5,3.4,3.61,250.0,88.7,0.27,7.5,250.0
62,40,7,350,5,5.7,1.76,250.0,92.1,0.4,2.5,250.0
57,40,11,350,4,4.92,4.28,241.2,82.7,2.9,0.8,250.0
70,40,14,350,5,8.7,3.32,250.0,94.2,0.14,2.9,225.6
65,40,11,350,4,8.78,4.47,250.0,83.7,0.24,0.4,199.8
63,40,14,350,3,5.67,2.53,213.3,77.3,2.52,7.2,250.0
47,40,10,350,3,8.23,2.94,194.8,75.8,0.41,2.6,219.4
74,40,12,350,5,4.59,2.36,250.0,89.3,0.32,0.6,250.0
47,40,9,350,4,6.2,3.65,204.1,83.7,0.41,0.1,250.0
46,40,8,350,4,5.98,2.58,250.0,73.0,0.4,1.9,250.0
65,40,13,350,4,5.18,4.33,244.6,87.1,0.47,2.0,250.0
69,40,9,350,5,4.1,2.9,250.0,95.0,0.16,3.0,250.0
69,40,7,350,3,4.46,3.21,237.0,89.3,0.35,2.5,226.2
69,40,17,350,4,4.24,2.8,250.0,81.8,2.76,0.5,250.0
46,40,12,350,5,5.97,2.64,212.2,76.0,0.3,0.3,250.0
49,40,17,350,4,5.88,2.72,211.2,85.8,1.2,0.8,214.9
71,40,8,350,5,6.64,3.01,250.0,95.0,0.29,0.0,250.0
48,40,18,350,3,7.18,2.95,194.1,74.9,0.39,2.8,233.6
70,40,15,350,3,3.94,3.48,246.4,84.0,2.21,1.8,250.0
55,40,12,350,3,3.81,1.72,217.9,72.3,0.49,0.1,232.7
67,40,15,350,3,4.65,2.74,250.0,92.2,0.44,1.8,237.1
51,40,16,350,4,3.95,3.98,225.0,81.5,0.24,1.9,236.4
65,40,10,350,3,8.86,2.26,224.2,78.9,0.38,1.9,250.0
48,40,17,350,3,4.26,3.28,226.1,76.9,0.47,1.8,250.0
75,40,11,350,5,5.84,1.93,250.0,91.5,0.23,2.9,245.1
69,40,12,350,3,7.95,1.56,250.0,87.1,0.45,1.6,250.0
69,40,7,350,4,3.2,1.83,231.5,79.4,0.46,0.6,247.8
74,40,13,350,4,8.45,3.5,250.0,92.3,0.33,2.4,229.4
49,40,18,350,4,7.67,3.3,238.8,85.2,0.28,2.4,232.1
49,40,14,350,5,4.2,1.92,216.0,83.4,1.87,1.4,250.0
61,40,8,350,3,7.43,4.12,219.5,89.5,0.29,2.5,250.0
49,40,18,350,3,6.01,2.98,250.0,80.5,0.38,1.9,238.2
63,40,17,350,5,4.3,3.2,240.5,84.5,0.37,2.8,250.0
49,40,11,350,5,6.15,3.44,225.8,86.2,0.2,8.6,250.0
60,40,18,350,3,4.45,2.34,250.0,73.6,0.49,0.4,250.0
48,40,14,350,5,3.44,4.43,250.0,73.9,0.12,2.6,243.8
53,40,18,350,5,5.68,3.99,249.6,91.0,0.18,1.3,213.0
64,40,15,350,3,7.99,3.3,232.9,77.5,0.34,0.9,250.0
54,40,13,350,3,7.91,1.84,205.8,74.6,0.13,0.8,250.0
72,40,12,350,3,8.64,2.17,250.0,86.1,0.29,1.3,250.0
71,40,14,350,4,3.79,3.39,250.0,83.3,1.5,2.3,250.0
46,40,13,350,4,6.24,3.0,250.0,76.6,1.69,2.4,250.0
73,40,12,350,5,7.25,3.91,250.0,95.0,0.19,2.5,250.0
69,40,16,350,4,6.5,4.4,250.0,81.8,0.13,1.3,250.0
63,40,8,350,5,4.52,2.27,250.0,88.8,0.36,2.0,250.0
73,40,12,350,5,4.29,2.38,250.0,95.0,0.38,2.0,250.0
58,40,17,350,4,5.26,2.13,250.0,84.0,0.48,0.6,250.0
61,40,18,350,5,3.41,4.48,250.0,88.9,0.28,2.3,250.0
71,40,15,350,3,7.58,3.82,250.0,93.3,0.48,3.0,250.0
59,40,14,350,5,4.61,3.59,250.0,81.8,0.22,1.0,190.2
70,40,18,350,4,7.36,3.48,250.0,91.7,0.37,1.9,248.0
46,40,12,350,3,4.59,3.42,183.4,66.2,0.19,1.0,236.4
49,40,13,350,3,7.35,3.79,235.8,73.0,1.74,2.9,250.0
60,40,13,350,4,8.51,4.36,230.0,82.6,0.38,2.8,250.0
75,40,7,350,5,3.25,2.12,250.0,93.5,1.46,2.6,250.0
60,40,16,350,3,5.93,2.14,250.0,81.2,0.36,2.5,250.0
74,40,13,350,4,5.57,3.27,250.0,84.6,0.25,0.5,250.0
52,40,14,350,5,6.17,3.38,250.0,80.2,0.13,1.2,243.0
62,40,18,350,5,4.88,3.07,250.0,80.0,0.31,2.3,250.0
74,40,13,350,3,8.99,3.28,236.8,83.4,1.35,2.0,250.0
66,40,16,350,4,7.28,4.1,250.0,83.7,0.37,0.7,236.9
65,40,16,350,3,7.06,3.4,241.9,85.1,0.36,0.4,212.9
58,40,14,350,4,8.62,1.94,228.9,82.7,0.18,0.1,218.4
46,40,11,350,4,3.33,3.77,206.1,82.9,0.15,2.8,250.0
64,40,9,350,3,8.41,3.37,215.3,84.7,0.13,0.1,230.2
72,40,9,350,5,7.46,2.52,250.0,88.4,0.26,2.5,250.0
52,40,7,350,5,7.95,2.8,227.9,84.9,0.23,3.0,250.0
64,40,8,350,3,3.67,3.91,247.7,81.1,0.43,0.0,228.2
60,40,14,350,4,8.19,4.0,242.9,92.7,0.45,0.5,215.2
52,40,10,350,5,5.21,2.63,221.8,87.7,0.33,0.4,242.6
52,40,15,350,3,4.92,2.81,206.7,89.2,0.28,0.8,220.6
65,40,11,350,3,6.47,2.83,236.2,79.4,0.26,8.4,250.0
52,40,15,350,3,6.91,4.14,213.6,80.7,0.22,2.9,250.0
68,40,14,350,5,4.47,2.02,250.0,89.7,0.11,1.6,250.0
74,40,14,350,3,7.68,3.01,246.2,87.7,2.58,2.9,250.0
54,40,17,350,5,8.73,2.24,250.0,84.3,0.3,0.7,207.6
48,40,13,350,5,6.39,1.88,228.1,81.9,0.16,2.8,218.8
49,40,13,350,3,7.55,2.53,200.7,76.2,0.4,7.7,250.0
49,40,10,350,3,4.27,3.97,206.6,74.9,0.26,0.9,250.0
46,40,10,350,5,6.63,1.83,250.0,81.9,0.15,1.8,216.0
74,40,16,350,4,8.84,1.65,250.0,95.0,0.22,9.7,250.0
53,40,9,350,3,4.59,1.96,207.5,84.3,0.17,1.8,250.0
73,40,14,350,4,5.98,4.29,250.0,90.4,0.25,0.8,233.4
72,40,14,350,3,7.8,3.74,250.0,88.3,1.47,1.3,238.5
56,40,15,350,3,7.59,4.01,226.9,80.8,0.22,0.1,210.8
48,40,13,350,5,4.8,2.41,211.9,87.1,0.23,0.9,237.7
47,40,15,350,4,5.32,3.85,207.2,81.5,0.46,1.6,250.0
54,40,9,350,3,6.72,4.5,231.1,74.0,0.46,9.9,250.0
68,40,16,350,4,4.04,3.85,250.0,81.7,0.29,1.8,250.0
65,40,8,350,4,6.78,2.73,243.8,82.7,0.45,1.4,237.4
52,40,12,350,5,8.46,2.99,250.0,85.9,0.5,2.9,233.6
62,40,9,350,4,5.65,1.6,225.7,87.3,0.14,8.7,250.0
55,40,13,350,3,7.05,4.16,216.0,76.5,0.14,1.9,202.0
56,40,10,350,4,8.52,4.5,240.2,90.7,0.36,2.8,250.0
47,40,9,350,3,6.3,2.34,193.3,77.2,0.47,8.3,250.0
72,40,7,350,5,4.12,2.32,250.0,89.3,0.36,0.1,244.2
65,40,9,350,4,7.78,2.86,246.0,94.7,0.33,1.6,226.6
53,40,18,350,4,4.8,4.17,238.5,76.3,0.34,2.0,250.0
48,40,12,350,3,7.75,3.34,216.0,79.2,0.25,1.7,228.1
54,40,18,350,4,4.84,3.4,250.0,86.7,0.22,1.2,236.6
58,40,12,350,4,7.57,3.15,218.4,75.0,0.38,0.3,233.4
63,40,9,350,4,8.86,4.0,229.1,82.1,1.25,3.0,250.0
56,40,17,350,3,5.15,2.68,226.6,77.2,0.2,2.8,250.0
70,40,14,350,4,5.7,1.72,250.0,78.5,0.28,1.5,250.0
53,40,14,350,4,6.54,3.9,250.0,74.3,0.3,1.4,219.4
63,40,8,350,4,5.7,2.53,250.0,89.3,0.49,1.8,250.0
54,40,9,350,5,6.56,2.48,210.0,78.1,1.02,0.2,241.4
73,40,16,350,5,8.28,2.57,250.0,95.0,0.32,1.4,232.2
53,40,9,350,3,3.59,2.53,225.4,73.8,0.16,2.0,221.9
61,40,9,350,4,8.0,3.85,222.5,93.6,0.17,2.3,245.5
47,40,10,350,4,5.77,3.31,212.5,77.5,2.03,8.6,250.0
48,40,18,350,4,8.18,2.53,234.9,83.8,0.38,0.7,211.7
67,40,8,350,5,7.4,2.91,230.4,86.7,0.4,1.1,250.0
49,40,18,350,3,6.37,2.14,203.6,83.1,0.38,1.5,250.0
71,40,13,350,3,7.8,2.11,246.9,82.7,0.17,0.8,250.0
55,40,14,350,5,6.96,3.13,245.2,85.1,0.1,0.2,234.7
61,40,11,350,4,4.78,3.61,250.0,85.7,0.19,0.3,244.7
74,40,14,350,3,4.72,4.04,232.5,79.5,0.14,2.6,250.0
61,40,7,350,4,8.47,2.83,240.8,83.0,0.41,1.2,248.6
70,40,18,350,5,4.71,1.66,250.0,95.0,0.31,2.4,241.6
53,40,14,350,3,5.97,3.33,238.3,80.9,0.4,1.0,220.6
62,40,10,350,4,8.25,4.23,228.5,88.0,0.49,1.4,250.0
47,40,9,350,3,7.96,2.13,211.1,75.5,0.44,9.8,250.0
73,40,15,350,5,5.48,1.96,250.0,92.5,0.42,0.8,250.0
46,40,17,350,5,5.6,2.99,250.0,73.9,0.13,9.7,250.0
61,40,14,350,5,4.41,4.45,250.0,81.8,0.17,1.1,226.3
64,40,7,350,5,8.77,3.15,243.2,95.0,0.25,0.2,250.0
67,40,14,350,3,6.66,3.57,219.9,86.4,0.23,0.8,250.0
65,40,9,350,5,7.2,3.09,246.4,74.5,0.45,2.7,250.0
71,40,18,350,4,6.59,3.54,250.0,84.5,0.36,0.6,250.0
69,40,9,350,4,3.59,4.02,250.0,92.6,2.81,2.9,250.0
67,40,14,350,4,7.98,2.96,250.0,72.0,1.13,1.2,250.0
70,40,7,350,5,3.77,2.67,233.7,95.0,0.23,0.0,238.0
66,40,8,350,4,5.67,1.72,250.0,90.5,0.37,8.4,250.0
53,40,14,350,4,5.1,4.0,234.6,86.9,0.36,2.8,250.0
47,40,17,350,4,5.69,2.59,215.6,86.4,0.17,2.5,235.5
66,40,8,350,4,8.26,3.08,250.0,85.5,0.35,1.3,250.0
46,40,15,350,5,7.82,2.43,224.2,83.2,0.31,2.9,235.2
66,40,9,350,5,5.2,3.19,250.0,90.2,0.33,1.1,250.0
51,40,15,350,4,7.55,3.45,220.4,78.8,0.27,2.9,250.0
71,40,7,350,5,5.17,2.69,250.0,82.6,0.23,1.0,250.0
74,40,15,350,5,3.94,4.44,250.0,83.2,0.45,2.7,243.8
64,40,11,350,4,7.62,3.97,250.0,83.2,0.28,2.5,250.0
66,40,18,350,3,4.16,3.98,227.6,84.5,0.37,0.3,250.0
64,40,9,350,5,8.39,4.2,250.0,84.0,2.54,8.4,250.0
67,40,7,350,4,4.82,3.19,250.0,85.6,0.45,1.0,250.0
75,40,17,350,4,7.09,3.54,250.0,80.4,0.33,0.3,250.0
55,40,17,350,4,8.75,3.8,246.0,79.2,0.49,2.1,250.0
62,40,11,350,4,3.42,1.51,250.0,83.6,0.24,0.8,250.0
46,40,13,350,4,5.9,3.0,239.4,80.6,0.43,2.2,250.0
47,40,11,350,5,4.99,4.19,250.0,85.5,0.15,0.2,222.6
67,40,15,350,3,4.63,3.05,250.0,79.5,0.4,0.5,250.0
48,40,10,350,5,7.54,3.61,219.7,71.5,0.38,2.5,243.4
74,40,15,350,3,5.26,3.21,247.7,85.3,0.2,0.6,239.3
56,40,11,350,3,5.56,4.32,228.9,85.1,1.38,1.3,250.0
53,40,8,350,5,3.96,1.81,234.2,81.2,0.31,2.2,241.4
65,40,18,350,3,7.28,2.21,237.9,89.3,0.17,0.1,250.0
53,40,13,350,5,8.56,3.09,229.1,83.0,0.5,0.6,227.6
73,40,14,350,3,6.2,1.78,250.0,78.6,0.4,2.8,250.0
60,40,12,350,3,8.86,2.35,218.0,86.2,0.24,1.3,250.0
66,40,10,350,4,8.14,3.89,239.8,87.6,0.28,0.7,250.0
75,40,16,350,5,7.94,4.38,250.0,91.7,0.19,2.3,250.0
63,40,14,350,4,6.68,2.27,249.2,81.6,0.15,0.5,250.0
65,40,18,350,4,3.87,2.62,250.0,84.1,1.74,0.2,216.5
70,40,7,350,4,6.39,2.25,250.0,85.9,0.46,1.1,248.6
46,40,12,350,3,6.19,1.93,189.7,72.3,0.31,0.4,187.6
60,40,9,350,4,8.97,2.49,237.9,82.2,0.33,1.0,249.8
55,40,7,350,3,3.68,2.62,181.6,82.7,0.43,7.1,250.0
71,40,16,350,4,4.96,3.62,241.4,95.0,2.21,8.0,250.0
72,40,7,350,3,6.76,2.96,226.7,85.8,0.25,0.5,218.3
53,40,11,350,4,4.56,3.07,205.1,87.6,0.2,8.1,250.0
48,40,17,350,3,4.94,4.49,212.8,82.1,0.25,0.8,250.0
64,40,16,350,4,6.24,2.41,250.0,88.1,0.49,1.2,250.0
75,40,7,350,5,4.35,4.3,250.0,85.3,0.45,0.4,212.8
46,40,11,350,3,7.76,2.03,250.0,78.2,0.36,1.7,205.2
52,40,13,350,3,8.26,2.88,204.6,82.7,0.46,0.5,250.0
51,40,12,350,3,8.87,4.32,193.9,76.0,0.35,0.5,211.8
68,40,16,350,3,7.72,3.66,250.0,93.5,0.38,0.1,250.0
60,40,11,350,3,7.26,2.12,204.8,80.2,0.43,2.6,250.0
75,40,7,350,4,4.42,1.52,250.0,95.0,2.99,2.2,246.6
63,40,8,350,5,7.93,2.04,250.0,89.0,0.2,9.7,250.0
56,40,10,350,3,3.72,4.49,194.0,87.7,0.3,1.1,233.8
55,40,13,350,4,7.23,3.47,250.0,85.2,0.14,0.2,231.0
73,40,10,350,3,4.91,3.83,225.5,94.6,0.47,1.9,250.0
53,40,13,350,3,3.95,3.66,228.2,78.1,0.46,1.1,250.0
47,40,12,350,5,7.29,3.7,250.0,76.8,0.1,0.5,224.4
70,40,9,350,3,7.52,3.16,241.2,93.6,0.24,0.6,227.5
52,40,15,350,3,5.03,3.02,221.2,82.4,0.41,1.8,228.8
54,40,14,350,3,3.53,4.36,221.8,79.6,0.17,0.5,250.0
62,40,7,350,4,4.13,2.33,216.3,76.2,0.23,1.9,234.8
74,40,14,350,3,3.37,3.36,250.0,86.4,0.19,2.9,250.0
51,40,16,350,4,4.79,2.82,224.7,83.4,2.95,1.4,250.0
70,40,18,350,5,4.84,2.53,250.0,87.3,0.21,0.1,250.0
67,40,10,350,4,7.88,1.71,250.0,91.5,0.24,8.5,250.0
59,40,12,350,4,7.37,3.05,250.0,82.1,0.4,2.4,250.0
72,40,17,350,5,3.72,2.56,250.0,95.0,0.25,1.7,250.0
73,40,8,350,4,8.86,3.55,250.0,89.2,0.12,1.4,250.0
70,40,17,350,3,8.0,2.26,250.0,95.0,0.36,2.4,225.5
73,40,12,350,4,5.18,1.77,250.0,84.6,1.12,2.0,250.0
59,40,17,350,3,6.5,3.25,211.7,79.3,0.49,1.3,250.0
71,40,14,350,5,7.99,4.16,250.0,95.0,0.19,1.3,250.0
59,40,18,350,3,7.76,4.02,245.6,76.4,0.14,1.8,250.0
70,40,18,350,4,5.92,1.78,250.0,90.4,0.2,0.1,250.0
49,40,13,350,3,5.97,1.51,250.0,82.5,0.13,0.9,250.0
68,40,17,350,4,6.38,2.74,250.0,95.0,0.45,0.4,248.0
72,40,17,350,5,3.86,2.59,250.0,85.9,0.37,0.8,215.6
46,40,14,350,5,7.78,3.24,239.9,73.1,0.44,9.5,250.0
48,40,17,350,4,4.23,2.62,207.2,76.4,0.14,0.0,250.0
75,40,14,350,4,6.87,4.04,250.0,82.2,0.46,1.8,250.0
69,40,10,350,5,6.33,3.6,250.0,89.2,0.24,2.7,234.4
54,40,8,350,5,3.85,3.02,250.0,82.2,1.41,1.0,250.0
51,40,13,350,4,8.85,2.99,221.3,85.2,0.42,2.9,222.0
53,40,7,350,3,8.78,1.74,250.0,80.4,1.74,0.4,250.0
48,40,16,350,5,6.94,2.11,205.6,77.9,0.35,2.5,250.0
65,40,16,350,5,6.33,1.86,250.0,89.2,0.23,2.9,250.0
69,40,13,350,4,3.19,3.63,242.9,82.0,0.24,2.2,250.0
63,40,12,350,4,3.55,2.47,250.0,78.4,0.45,2.3,250.0
75,40,12,350,3,3.75,2.45,250.0,79.1,0.26,2.4,250.0
54,40,13,350,3,4.82,2.61,250.0,74.6,0.22,2.9,246.4
69,40,9,350,4,4.74,3.45,250.0,85.2,0.26,2.8,250.0
47,40,12,350,5,8.86,2.91,232.9,91.6,1.86,1.7,247.0
66,40,9,350,5,4.86,3.51,250.0,92.6,0.24,1.2,231.3
53,40,18,350,3,6.18,4.21,213.1,80.7,0.19,2.6,250.0
56,40,8,350,5,4.04,1.63,223.5,87.4,0.44,0.4,250.0
68,40,18,350,3,7.29,3.77,250.0,95.0,2.32,1.3,250.0
73,40,7,350,4,7.8,2.82,250.0,83.3,0.48,1.7,248.6
73,40,9,350,3,3.7,2.02,224.8,87.4,0.38,2.1,203.2
64,40,16,350,3,3.64,3.26,235.5,74.7,0.15,7.0,250.0
46,40,10,350,4,7.85,2.53,190.2,88.9,2.61,0.8,234.2
68,40,14,350,3,5.54,3.12,250.0,84.9,0.18,2.2,201.6
48,40,8,350,3,7.33,2.96,192.2,71.5,0.3,2.2,250.0
50,40,14,350,3,4.71,3.18,191.2,72.2,0.25,9.0,250.0
69,40,8,350,4,6.18,1.54,250.0,83.5,0.21,0.4,250.0
71,40,16,350,4,5.14,4.2,250.0,90.2,0.44,0.8,232.6
69,40,11,350,4,6.21,4.24,250.0,89.6,0.32,2.9,250.0
48,40,17,350,5,4.27,3.18,223.2,86.1,0.49,0.9,250.0
59,40,15,350,4,5.37,2.52,239.0,83.3,0.11,2.3,250.0
66,40,15,350,4,3.51,3.03,246.7,89.8,0.12,2.0,214.8
58,40,18,350,4,8.5,2.52,243.1,88.0,0.19,0.2,250.0
56,40,8,350,4,6.66,1.85,206.0,73.6,0.12,1.1,250.0
75,40,7,350,5,5.84,3.46,250.0,91.7,0.41,1.4,248.4
62,40,7,350,4,6.04,3.52,250.0,82.1,2.55,3.0,250.0
60,40,10,350,5,3.69,4.25,237.3,95.0,2.21,2.8,250.0
59,40,8,350,5,4.86,2.38,250.0,88.6,0.18,2.5,250.0
73,40,15,350,4,7.35,1.99,250.0,85.8,0.19,2.9,249.2
71,40,11,350,3,8.53,3.97,250.0,90.8,0.14,1.2,250.0
67,40,7,350,5,8.86,3.19,236.2,92.4,0.16,1.6,224.7
67,40,18,350,3,7.99,3.19,250.0,83.4,0.36,1.3,189.2
52,40,7,350,5,7.91,2.47,216.7,83.2,0.1,1.9,233.0
51,40,7,350,4,5.24,1.94,179.2,84.4,0.44,1.4,226.4
47,40,18,350,5,3.75,1.93,224.8,85.9,1.46,2.8,250.0
67,40,11,350,3,3.63,1.58,214.9,85.4,0.42,2.3,250.0
74,40,14,350,5,4.24,4.44,250.0,86.9,0.47,1.5,229.7
66,40,10,350,5,7.57,2.66,250.0,94.7,0.4,2.6,250.0
59,40,7,350,5,8.6,2.74,217.4,88.9,0.29,2.5,226.9
56,40,12,350,4,5.17,2.11,250.0,76.6,0.22,1.3,250.0
49,40,7,350,3,7.76,3.87,213.8,80.6,0.22,0.9,250.0
62,40,9,350,5,8.96,2.1,250.0,86.7,0.44,1.9,216.8
54,40,15,350,4,7.93,2.07,250.0,76.7,0.23,0.8,206.2
49,40,17,350,4,5.99,3.39,203.6,83.7,0.44,7.5,250.0
46,40,13,350,3,4.25,4.36,200.0,75.1,2.84,0.5,250.0
75,40,17,350,4,7.61,3.94,250.0,91.1,2.26,1.9,250.0
66,40,17,350,4,6.21,2.3,250.0,91.6,0.13,1.3,250.0
51,40,11,350,3,5.18,1.92,250.0,76.9,0.13,1.7,250.0
