Date,Hospital_Type,Daily_Status_Label,Simulated_Month,Tourist_Season_Phase,Total_Patient_Volume,NEDOCS_Total_Score,NEDOCS_Param_1_ED_Total_Beds,NEDOCS_Param_2_Hospital_Total_Beds,NEDOCS_Param_3_ED_Patients_Count,NEDOCS_Param_4_Patients_Waiting_Admit,NEDOCS_Param_5_Longest_Wait_Minutes,NEDOCS_Param_6_Admitted_Waiting_Count,NEDOCS_Param_7_ED_Respirators_In_Use,Average_Wait_Time_Mins,Bed_Occupancy_Rate_%,Active_Doctors_On_Shift,Active_Nurses_On_Shift,Dominant_Chief_Complaint,High_Acuity_ESI_1_2_%,Average_Patient_Age,Pediatric_Patient_%,Geriatric_Patient_%,Total_Tourist_Patient_%,Medical_Tourist_Patient_%,Leisure_Tourist_Patient_%,Air_Quality_Index_AQI,Weather_Condition,Avg_Temperature_C
1/24/2016,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),57,6,15,60,18,1,40,0,2,20,65,8,24,Routine Health Checkup / Minor Elective Ailment,8.7,42.6,12.1,21.2,4.1,2.3,1.8,114,Clear / Sunny & Pleasant,20.1
1/25/2016,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),389,15,60,850,107,1,20,0,20,10,42.9,51,133,Routine Health Checkup / Minor Elective Ailment,20.3,29.7,9.8,13.6,19.2,10.2,9,139,Clear / Sunny & Pleasant,22.1
1/25/2016,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),91,45,15,60,22,1,135,0,3,45,46.3,10,23,Routine Health Checkup / Minor Elective Ailment,7.7,41.9,15.4,15.9,1.5,0.7,0.8,138,Clear / Sunny & Pleasant,30.6
1/26/2016,Big Urban (Delhi),Extremely Busy,9,Off-Peak Tourist Season (Apr-Sep),840,113,60,850,317,138,486,79,15,162,94.1,38,105,Severe Dengue / Malaria / Cholera Outbreak,25.2,39.4,24.1,26.2,9,3.7,5.3,122,Heavy Monsoon / Waterlogging,35.2
1/26/2016,Small Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),137,58,15,60,36,18,292,9,4,73,80,8,24,Orthopedic / Minor Trauma,4.4,42.2,10,35.8,4,1.9,2.1,397,Light Rain / Humid,29.9
1/27/2016,Big Urban (Delhi),Slightly Busy,4,Off-Peak Tourist Season (Apr-Sep),629,77,60,850,205,99,156,68,15,52,75.3,45,124,Gastrointestinal Infection,9.7,48.1,22.1,27.7,5.4,2.8,2.6,276,Warm / Dusty,19.3
1/27/2016,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),78,40,15,60,21,0,90,0,2,45,54.1,6,23,Routine Health Checkup / Minor Elective Ailment,6.1,29.9,20.1,26.1,5.7,2.5,3.2,124,Clear / Sunny & Pleasant,28.4
1/28/2016,Big Urban (Delhi),Slightly Busy,8,Off-Peak Tourist Season (Apr-Sep),550,97,60,850,167,83,252,70,20,84,90.3,50,120,Allergies / Minor Respiratory,17.4,38.4,25.4,14.4,9.1,5.3,3.8,362,Pleasant Haze,37
1/28/2016,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),92,27,15,60,32,3,132,2,4,33,65.6,6,20,Routine Health Checkup / Minor Elective Ailment,4.1,48.7,13.5,13.1,6.8,3,3.8,61,Clear / Sunny & Pleasant,31.2
1/29/2016,Big Urban (Delhi),Extremely Busy,8,Off-Peak Tourist Season (Apr-Sep),800,116,60,850,225,129,758,67,21,379,97.9,54,100,Severe Dengue / Malaria / Cholera Outbreak,20.1,40.2,10.7,20.5,5.2,2.4,2.8,122,Heavy Monsoon / Waterlogging,28.9
1/29/2016,Small Urban (Delhi),Slightly Busy,6,Off-Peak Tourist Season (Apr-Sep),116,79,15,60,40,18,213,11,3,71,81.5,11,25,Allergies / Minor Respiratory,4.9,48.5,8.7,24.7,2.9,1.3,1.6,238,Warm / Dusty,33.1
1/30/2016,Big Urban (Delhi),Slightly Busy,12,Peak Tourist Season (Oct-Mar),655,92,60,850,231,133,183,89,17,61,87.1,53,98,Viral Fever / Influenza,13.8,43,10.9,17.9,19.9,13.2,6.7,213,Light Rain / Humid,23.1
1/30/2016,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),80,3,15,60,31,1,132,0,2,33,62.2,12,25,Routine Health Checkup / Minor Elective Ailment,3.7,41.3,25.4,24.5,5.1,2.8,2.3,138,Clear / Sunny & Pleasant,29.3
1/31/2016,Big Urban (Delhi),Slightly Busy,2,Peak Tourist Season (Oct-Mar),584,81,60,850,220,109,288,83,8,96,75,50,96,Gastrointestinal Infection,12.1,37.3,14,18.2,19.6,9.6,10,224,Warm / Dusty,40.9
1/31/2016,Small Urban (Delhi),Slightly Busy,4,Off-Peak Tourist Season (Apr-Sep),133,71,15,60,35,16,432,12,2,144,77,7,24,Viral Fever / Influenza,8.7,47,21.1,17,0.4,0.2,0.2,279,Warm / Dusty,30.6
2/1/2016,Big Urban (Delhi),Slightly Busy,8,Off-Peak Tourist Season (Apr-Sep),620,100,60,850,242,82,100,64,17,50,75.2,41,108,Viral Fever / Influenza,17.2,44.6,18,13.3,5.2,3.5,1.7,219,Light Rain / Humid,38.2
2/1/2016,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),81,41,15,60,21,0,88,0,3,22,63.2,7,25,Routine Health Checkup / Minor Elective Ailment,3.1,34.4,18.7,21.9,2.9,1.3,1.6,79,Clear / Sunny & Pleasant,26.3
2/2/2016,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),392,29,60,850,144,2,66,1,20,33,73.4,54,121,Routine Health Checkup / Minor Elective Ailment,7.9,40.3,20.3,20.8,22.4,13.2,9.2,137,Clear / Sunny & Pleasant,26.1
2/2/2016,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),88,7,15,60,28,0,54,0,4,18,72.9,9,27,Routine Health Checkup / Minor Elective Ailment,6.8,56.7,25,30.2,3.6,1.8,1.8,148,Clear / Sunny & Pleasant,22.8
2/3/2016,Big Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),356,8,60,850,112,2,63,1,19,21,50.9,43,101,Routine Health Checkup / Minor Elective Ailment,12.4,49.8,17,14.4,9.3,6.4,2.9,112,Clear / Sunny & Pleasant,22.7
2/3/2016,Small Urban (Delhi),Slightly Busy,7,Off-Peak Tourist Season (Apr-Sep),158,90,15,60,51,21,460,12,2,115,88.6,10,14,Orthopedic / Minor Trauma,1.7,47.5,20.1,13.5,0.8,0.4,0.4,166,Warm / Dusty,29.4
2/4/2016,Big Urban (Delhi),Slightly Busy,1,Peak Tourist Season (Oct-Mar),675,69,60,850,229,76,106,54,15,53,76.5,45,129,Gastrointestinal Infection,20.2,38.6,25,36.3,23.5,12.8,10.7,213,Light Rain / Humid,20.9
2/4/2016,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),46,4,15,60,16,0,168,0,3,42,59.5,10,18,Routine Health Checkup / Minor Elective Ailment,6.7,35.3,19,20.9,1.8,0.9,0.9,126,Clear / Sunny & Pleasant,24.6
2/5/2016,Big Urban (Delhi),Slightly Busy,4,Off-Peak Tourist Season (Apr-Sep),542,82,60,850,178,72,384,59,13,128,88.4,47,135,Viral Fever / Influenza,16.9,44,27.9,33.4,8.9,5.7,3.2,255,Light Rain / Humid,22.9
2/5/2016,Small Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),111,55,15,60,28,16,297,8,4,99,89,12,19,Allergies / Minor Respiratory,4.2,45.2,21.1,26.5,6.3,4,2.3,218,Light Rain / Humid,22.1
2/6/2016,Big Urban (Delhi),Extremely Busy,11,Peak Tourist Season (Oct-Mar),1009,138,60,850,401,145,1104,83,32,368,99,46,132,Severe Asthma / COPD / Cardiac Crisis,20.3,37.4,12.5,22.5,12.9,6.8,6.1,643,Severe Smog / Cold Wave,9.3
2/6/2016,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),93,19,15,60,35,2,80,1,1,20,44.5,7,20,Routine Health Checkup / Minor Elective Ailment,8.1,51.9,16.3,24.6,0.2,0.1,0.1,96,Clear / Sunny & Pleasant,26.2
2/7/2016,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),337,25,60,850,133,0,138,0,15,46,45.6,39,116,Routine Health Checkup / Minor Elective Ailment,21.6,42.1,11.7,34,19.1,11.9,7.2,136,Clear / Sunny & Pleasant,31.3
2/7/2016,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),54,6,15,60,18,0,52,0,1,26,65.4,12,20,Routine Health Checkup / Minor Elective Ailment,7.8,30.9,10.9,29,0.9,0.5,0.4,97,Clear / Sunny & Pleasant,23.3
2/8/2016,Big Urban (Delhi),Slightly Busy,2,Peak Tourist Season (Oct-Mar),690,62,60,850,186,99,168,68,16,56,83.1,45,116,Viral Fever / Influenza,24.6,52.6,15.8,35.5,27.4,18.5,8.9,377,Light Rain / Humid,33.4
2/8/2016,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),86,42,15,60,30,1,128,0,3,32,45.3,8,23,Routine Health Checkup / Minor Elective Ailment,1.6,42.5,11,36.4,1.6,1,0.6,118,Clear / Sunny & Pleasant,30.5
2/9/2016,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),345,44,60,850,108,2,124,1,13,31,73.2,37,113,Routine Health Checkup / Minor Elective Ailment,8.9,53.9,21.4,33.8,27.9,17.4,10.5,100,Clear / Sunny & Pleasant,22.4
2/9/2016,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),65,7,15,60,23,0,164,0,2,41,68.4,7,15,Routine Health Checkup / Minor Elective Ailment,6.2,47.8,16.7,30.1,6.2,4,2.2,144,Clear / Sunny & Pleasant,21.1
2/10/2016,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),220,15,60,850,64,3,62,1,16,31,70.5,42,104,Routine Health Checkup / Minor Elective Ailment,7.6,54.6,23.1,20.2,20.1,12.4,7.7,92,Clear / Sunny & Pleasant,25.7
2/10/2016,Small Urban (Delhi),Extremely Busy,12,Peak Tourist Season (Oct-Mar),235,178,15,60,59,40,978,20,4,489,98.6,6,21,Severe Asthma / COPD / Cardiac Crisis,8.4,30.4,16.5,18.5,6.1,4,2.1,643,Severe Smog / Cold Wave,10.2
2/11/2016,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),293,21,60,850,91,0,64,0,18,16,72.2,54,94,Routine Health Checkup / Minor Elective Ailment,20.6,36.2,27.1,19,19.3,8.5,10.8,145,Clear / Sunny & Pleasant,25.8
2/11/2016,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),91,12,15,60,33,3,64,2,1,32,63.4,6,25,Routine Health Checkup / Minor Elective Ailment,5.4,48.2,22.1,12.2,6.1,2.5,3.6,94,Clear / Sunny & Pleasant,24.7
2/12/2016,Big Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),586,62,60,850,184,90,243,55,14,81,90.9,36,116,Orthopedic / Minor Trauma,25.3,49.5,11.6,13.6,6,3.5,2.5,201,Warm / Dusty,26.6
2/12/2016,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),57,35,15,60,18,3,68,2,1,17,62.1,7,25,Routine Health Checkup / Minor Elective Ailment,4.2,48.9,19.8,14.5,5.6,2.8,2.8,89,Clear / Sunny & Pleasant,26.9
2/13/2016,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),381,43,60,850,129,3,98,2,10,49,73,48,127,Routine Health Checkup / Minor Elective Ailment,22,35.4,9.5,28.6,25,10.4,14.6,99,Clear / Sunny & Pleasant,29.4
2/13/2016,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),46,14,15,60,14,0,132,0,4,33,40.8,12,17,Routine Health Checkup / Minor Elective Ailment,7.7,32.8,19.6,23.6,3.2,2,1.2,103,Clear / Sunny & Pleasant,24.7
2/14/2016,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),283,12,60,850,79,3,92,1,17,46,72,47,126,Routine Health Checkup / Minor Elective Ailment,23.8,53.3,12.3,23.5,14.5,7.6,6.9,147,Clear / Sunny & Pleasant,30.4
2/14/2016,Small Urban (Delhi),Extremely Busy,9,Off-Peak Tourist Season (Apr-Sep),220,174,15,60,59,36,507,28,1,169,98,9,23,Severe Dengue / Malaria / Cholera Outbreak,3.4,51.2,19,23,1,0.4,0.6,141,Heavy Monsoon / Waterlogging,27.8
2/15/2016,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),378,22,60,850,105,1,64,0,8,16,45.2,51,120,Routine Health Checkup / Minor Elective Ailment,15.8,33,17.9,26.5,21.9,12.1,9.8,140,Clear / Sunny & Pleasant,30.9
2/15/2016,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),68,27,15,60,17,3,36,1,2,12,61.4,7,22,Routine Health Checkup / Minor Elective Ailment,2.2,29.9,17.1,36,6.9,4.6,2.3,78,Clear / Sunny & Pleasant,26.3
2/16/2016,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),365,31,60,850,134,3,116,2,17,29,57,36,130,Routine Health Checkup / Minor Elective Ailment,24.2,34.5,10.1,19.4,13.4,6,7.4,116,Clear / Sunny & Pleasant,29.7
2/16/2016,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),93,45,15,60,25,2,76,1,1,38,49.2,7,15,Routine Health Checkup / Minor Elective Ailment,4.9,42.5,9.7,27.7,5.1,3.2,1.9,113,Clear / Sunny & Pleasant,25.9
2/17/2016,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),381,2,60,850,141,3,172,2,10,43,40,55,121,Routine Health Checkup / Minor Elective Ailment,15.7,54.2,9.4,29.7,23,11.8,11.2,117,Clear / Sunny & Pleasant,21.5
2/17/2016,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),60,32,15,60,23,2,132,1,3,33,59.8,7,22,Routine Health Checkup / Minor Elective Ailment,6.1,45.1,18.8,35.6,2.3,1.3,1,76,Clear / Sunny & Pleasant,31.4
2/18/2016,Big Urban (Delhi),Slightly Busy,2,Peak Tourist Season (Oct-Mar),626,86,60,850,204,63,303,37,19,101,79.6,49,114,Gastrointestinal Infection,13.3,42.8,20.8,26.5,26.2,14.4,11.8,224,Light Rain / Humid,21.1
2/18/2016,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),79,7,15,60,23,1,144,0,4,36,43.5,10,19,Routine Health Checkup / Minor Elective Ailment,3.6,36.6,11.2,12.1,2.5,1.6,0.9,64,Clear / Sunny & Pleasant,20.7
2/19/2016,Big Urban (Delhi),Slightly Busy,8,Off-Peak Tourist Season (Apr-Sep),663,58,60,850,254,65,153,34,8,51,80.2,41,124,Allergies / Minor Respiratory,8.1,51.8,23.8,18.7,7.8,4.1,3.7,264,Pleasant Haze,18.8
2/19/2016,Small Urban (Delhi),Extremely Busy,11,Peak Tourist Season (Oct-Mar),220,147,15,60,78,24,1360,17,3,340,96.6,4,18,Severe Asthma / COPD / Cardiac Crisis,8.4,54.5,16.6,20.7,3.2,1.7,1.5,524,Severe Smog / Cold Wave,14
2/20/2016,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),344,9,60,850,123,2,96,1,11,32,42.9,46,93,Routine Health Checkup / Minor Elective Ailment,21,31.2,11.5,31.1,22.9,14.1,8.8,130,Clear / Sunny & Pleasant,21.1
2/20/2016,Small Urban (Delhi),Slightly Busy,7,Off-Peak Tourist Season (Apr-Sep),165,89,15,60,43,19,207,12,1,69,76.3,12,23,Allergies / Minor Respiratory,3.1,39,26.4,33.5,1.9,1.3,0.6,167,Moderate Smog,23.9
2/21/2016,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),389,12,60,850,118,2,108,1,15,27,52.1,38,118,Routine Health Checkup / Minor Elective Ailment,13.9,43.1,8.4,20.2,12.3,7.4,4.9,121,Clear / Sunny & Pleasant,25.1
2/21/2016,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),50,19,15,60,13,3,164,2,3,41,61.2,11,21,Routine Health Checkup / Minor Elective Ailment,7.8,36.4,24.1,22,3.9,1.8,2.1,130,Clear / Sunny & Pleasant,21.1
2/22/2016,Big Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),607,97,60,850,220,112,188,71,10,94,83.9,51,116,Viral Fever / Influenza,19.4,29.9,10.9,13,7.7,4.3,3.4,356,Warm / Dusty,20.1
2/22/2016,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),53,16,15,60,18,2,184,1,3,46,72.3,11,18,Routine Health Checkup / Minor Elective Ailment,6.3,43,21.3,22.2,6.3,3,3.3,79,Clear / Sunny & Pleasant,20.6
2/23/2016,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),324,48,60,850,99,2,36,1,15,18,59.4,45,96,Routine Health Checkup / Minor Elective Ailment,16.8,34.3,15.4,17.1,22.2,10.4,11.8,138,Clear / Sunny & Pleasant,28.8
2/23/2016,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),86,24,15,60,31,2,140,1,3,35,68,10,14,Routine Health Checkup / Minor Elective Ailment,3.8,55.2,23.7,19.5,3.1,1.7,1.4,104,Clear / Sunny & Pleasant,22.3
2/24/2016,Big Urban (Delhi),Extremely Busy,8,Off-Peak Tourist Season (Apr-Sep),761,122,60,850,224,85,574,59,14,287,99.4,49,119,Severe Dengue / Malaria / Cholera Outbreak,14.4,33.4,27,36.6,7.6,3.7,3.9,140,Heavy Monsoon / Waterlogging,30.4
2/24/2016,Small Urban (Delhi),Extremely Busy,8,Off-Peak Tourist Season (Apr-Sep),231,137,15,60,77,40,1908,33,3,477,100,6,16,Severe Dengue / Malaria / Cholera Outbreak,7.2,28.3,18.7,14.5,1.1,0.5,0.6,73,Heavy Monsoon / Waterlogging,30.4
2/25/2016,Big Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),387,15,60,850,142,1,88,0,14,22,58.3,45,135,Routine Health Checkup / Minor Elective Ailment,11,55,15.2,14.9,5.5,2.5,3,141,Clear / Sunny & Pleasant,30.9
2/25/2016,Small Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),139,70,15,60,50,14,328,9,2,82,80.2,12,28,Viral Fever / Influenza,2.1,31.5,22,24.2,6,4,2,244,Moderate Smog,32.3
2/26/2016,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),374,18,60,850,107,1,78,0,19,39,71.4,54,119,Routine Health Checkup / Minor Elective Ailment,7,47.6,8,31,25.2,12,13.2,106,Clear / Sunny & Pleasant,24.7
2/26/2016,Small Urban (Delhi),Slightly Busy,11,Peak Tourist Season (Oct-Mar),122,62,15,60,39,20,297,10,3,99,87,7,15,Gastrointestinal Infection,8.5,54.2,25.1,27.5,5.1,2.1,3,394,Moderate Smog,28.9
2/27/2016,Big Urban (Delhi),Slightly Busy,2,Peak Tourist Season (Oct-Mar),680,74,60,850,188,86,248,61,16,62,77.2,44,105,Gastrointestinal Infection,24.1,48,17.4,28.8,15.8,8.9,6.9,165,Warm / Dusty,26.5
2/27/2016,Small Urban (Delhi),Slightly Busy,6,Off-Peak Tourist Season (Apr-Sep),142,66,15,60,49,17,225,14,2,75,86.6,10,26,Gastrointestinal Infection,4.9,32.1,25.3,23.9,2.7,1.5,1.2,333,Moderate Smog,36.9
2/28/2016,Big Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),612,91,60,850,238,69,216,56,19,72,89.6,50,95,Allergies / Minor Respiratory,24.4,47.4,12.3,24.6,5.9,2.5,3.4,297,Pleasant Haze,27.7
2/28/2016,Small Urban (Delhi),Slightly Busy,7,Off-Peak Tourist Season (Apr-Sep),128,96,15,60,35,21,284,12,2,71,90.8,6,22,Gastrointestinal Infection,5.9,30.6,14.3,17.2,0.8,0.4,0.4,220,Moderate Smog,27.6
2/29/2016,Big Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),461,76,60,850,166,41,230,36,9,115,78,43,121,Orthopedic / Minor Trauma,7.5,47.4,11,35.7,3.4,2.1,1.3,294,Warm / Dusty,21.7
2/29/2016,Small Urban (Delhi),Slightly Busy,12,Peak Tourist Season (Oct-Mar),169,90,15,60,60,30,150,15,3,75,89.2,11,22,Allergies / Minor Respiratory,3.1,29.7,14,18.1,3.6,2.1,1.5,253,Light Rain / Humid,18.5
3/1/2016,Big Urban (Delhi),Extremely Busy,11,Peak Tourist Season (Oct-Mar),820,114,60,850,324,129,1596,88,31,399,95.8,45,90,Severe Asthma / COPD / Cardiac Crisis,19,35.6,17.3,34.8,26.9,14.8,12.1,734,Severe Smog / Cold Wave,6.1
3/1/2016,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),83,36,15,60,25,0,94,0,2,47,50.3,9,18,Routine Health Checkup / Minor Elective Ailment,8.9,43.3,18.2,34.8,2.5,1.7,0.8,136,Clear / Sunny & Pleasant,30.4
3/2/2016,Big Urban (Delhi),Extremely Busy,8,Off-Peak Tourist Season (Apr-Sep),1005,101,60,850,365,165,346,128,21,173,99.6,26,71,Severe Dengue / Malaria / Cholera Outbreak,22,53.5,18.4,30.7,4.8,3,1.8,77,Heavy Monsoon / Waterlogging,26.5
3/2/2016,Small Urban (Delhi),Extremely Busy,11,Peak Tourist Season (Oct-Mar),189,186,15,60,66,22,564,13,3,282,99.7,10,17,Severe Asthma / COPD / Cardiac Crisis,4.4,55,20.4,27.5,5.6,2.3,3.3,499,Severe Smog / Cold Wave,14.7
3/3/2016,Big Urban (Delhi),Slightly Busy,4,Off-Peak Tourist Season (Apr-Sep),540,84,60,850,175,61,110,48,18,55,80.2,53,92,Gastrointestinal Infection,20.3,32.6,25.7,13.2,7.4,4.5,2.9,317,Warm / Dusty,20.1
3/3/2016,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),92,17,15,60,28,3,196,2,1,49,54.4,8,25,Routine Health Checkup / Minor Elective Ailment,1.3,44.1,25.1,19.2,0.9,0.6,0.3,127,Clear / Sunny & Pleasant,24.9
3/4/2016,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),319,37,60,850,109,1,68,0,16,34,54.9,42,99,Routine Health Checkup / Minor Elective Ailment,22.4,55.7,18.1,30,21.3,14.5,6.8,141,Clear / Sunny & Pleasant,22.1
3/4/2016,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),54,30,15,60,16,1,164,0,1,41,50.1,7,22,Routine Health Checkup / Minor Elective Ailment,2.8,44.9,26.2,23.1,4.2,2.6,1.6,60,Clear / Sunny & Pleasant,20.8
3/5/2016,Big Urban (Delhi),Slightly Busy,12,Peak Tourist Season (Oct-Mar),432,88,60,850,125,50,512,28,8,128,77.2,48,128,Orthopedic / Minor Trauma,11.3,45,10.2,24.6,14.4,8.6,5.8,233,Pleasant Haze,18.6
3/5/2016,Small Urban (Delhi),Extremely Busy,12,Peak Tourist Season (Oct-Mar),201,195,15,60,62,25,332,15,5,166,96.9,8,11,Severe Asthma / COPD / Cardiac Crisis,2.2,42.8,12.5,14,4.2,2.3,1.9,451,Severe Smog / Cold Wave,12.9
3/6/2016,Big Urban (Delhi),Slightly Busy,11,Peak Tourist Season (Oct-Mar),466,66,60,850,159,61,174,37,14,58,84.2,54,93,Orthopedic / Minor Trauma,20.7,58,18.6,27.4,17.5,11.7,5.8,205,Pleasant Haze,40.4
3/6/2016,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),48,4,15,60,14,3,34,2,4,17,55.9,9,14,Routine Health Checkup / Minor Elective Ailment,8.7,49.9,21.5,18.9,5.7,3.1,2.6,136,Clear / Sunny & Pleasant,25.2
3/7/2016,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),406,45,60,850,116,3,48,2,18,12,46.7,38,116,Routine Health Checkup / Minor Elective Ailment,19.7,32.9,18.9,36.5,16.3,8.8,7.5,71,Clear / Sunny & Pleasant,24.2
3/7/2016,Small Urban (Delhi),Slightly Busy,5,Off-Peak Tourist Season (Apr-Sep),103,83,15,60,40,18,300,15,1,100,77.6,12,22,Allergies / Minor Respiratory,6.9,30.6,18.9,34.3,2.2,1.5,0.7,278,Warm / Dusty,27.4
3/8/2016,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),402,28,60,850,150,1,144,0,14,48,51,41,115,Routine Health Checkup / Minor Elective Ailment,16.4,52.4,21.5,20.1,21.3,13.9,7.4,127,Clear / Sunny & Pleasant,31.2
3/8/2016,Small Urban (Delhi),Slightly Busy,6,Off-Peak Tourist Season (Apr-Sep),154,92,15,60,42,16,292,13,4,146,81.2,11,23,Gastrointestinal Infection,7.8,38,15.4,17.9,0.5,0.3,0.2,198,Pleasant Haze,38.8
3/9/2016,Big Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),323,38,60,850,102,2,120,1,8,40,52.6,53,108,Routine Health Checkup / Minor Elective Ailment,11.9,54.9,21.3,29.9,9.1,4.4,4.7,101,Clear / Sunny & Pleasant,20.5
3/9/2016,Small Urban (Delhi),Slightly Busy,11,Peak Tourist Season (Oct-Mar),142,77,15,60,39,20,108,11,1,54,75.7,6,23,Gastrointestinal Infection,6.5,42.7,18,35.4,3.4,2,1.4,289,Pleasant Haze,28.2
3/10/2016,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),416,17,60,850,139,3,38,1,15,19,61.8,42,129,Routine Health Checkup / Minor Elective Ailment,7.2,54.9,17.9,23.9,23.1,12.1,11,129,Clear / Sunny & Pleasant,23.5
3/10/2016,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),85,40,15,60,31,0,87,0,3,29,56.9,8,19,Routine Health Checkup / Minor Elective Ailment,1.2,38.5,13,30.1,0.8,0.4,0.4,96,Clear / Sunny & Pleasant,25.9
3/11/2016,Big Urban (Delhi),Slightly Busy,7,Off-Peak Tourist Season (Apr-Sep),469,51,60,850,146,50,584,39,12,146,79.5,41,108,Orthopedic / Minor Trauma,21.3,37.3,18,13.1,7.1,4.6,2.5,318,Moderate Smog,33.3
3/11/2016,Small Urban (Delhi),Slightly Busy,4,Off-Peak Tourist Season (Apr-Sep),125,58,15,60,41,17,162,14,1,81,91.3,12,24,Viral Fever / Influenza,8,53.6,15.6,19,1.3,0.9,0.4,334,Light Rain / Humid,40.8
3/12/2016,Big Urban (Delhi),Slightly Busy,6,Off-Peak Tourist Season (Apr-Sep),445,58,60,850,149,43,190,22,11,95,90.7,49,132,Gastrointestinal Infection,20.4,40.1,21.7,13.9,7.5,4.7,2.8,188,Warm / Dusty,21.2
3/12/2016,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),87,19,15,60,30,3,188,1,2,47,60,11,14,Routine Health Checkup / Minor Elective Ailment,1.5,38.3,11.8,15.7,2.9,1.2,1.7,92,Clear / Sunny & Pleasant,23.7
3/13/2016,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),272,8,60,850,108,0,52,0,19,26,43.8,36,132,Routine Health Checkup / Minor Elective Ailment,6.2,43.6,9.3,27.1,16.1,7,9.1,101,Clear / Sunny & Pleasant,20.7
